MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
,,,,,,25000953,Decking & Railing,Railing & Fence Kits,Fence,PROD-0953,XTP235,"35"" XTP XTENDER PRO Fence - XTP235",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Bow Products (BOWPR),Bow Products,,,XTP235,,Decking & Railing > Railing & Fence Kits,Fence XTP235,"35"" XTP XTENDER PRO FENCE - XTP235",The nan Fence is a verified Fence with material of PVC.,[Product Overview] Brand: nan | Product Type: Fence [Verified Specifications] • Color: Slate Gray • Edge Profile: Grooved • Length: 12 ft • Material: PVC • Width Profile: 1x6 [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,Fence XTP235,[Product Overview] Brand: nan | Product Type: Fence [Verified Specifications] • Color: Slate Gray • Edge Profile: Grooved • Length: 12 ft • Material: PVC • Width Profile: 1x6 [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,Part Number: XTP235,Manufacturer: Bow Products,Material Composition: PVC / Aluminum Oxide / High Speed Steel,Product Dimensions: 1/2 in x 18 in,Board Length: 12 ft,Width Profile: 1x6,Color / Finish: Slate Gray / White / Stainless Steel,Edge Profile: Grooved,Wattage Rating: 60W,Color Temperature: 2700K,Power Source: Electric,Display Condition: New,Package Quantity: 5 Pack,,,,,,,,,,,,,Fence,Color,Slate Gray,,Edge Profile,Grooved,,Length,12 ft,,Material,PVC,,Width Profile,1x6,,Size,35 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bow_Products_XTP235.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
https://www.sawstopllc.com/products/tgp2fa,https://www.sawstopllc.com/docs/datasheets/tgp2fa.pdf,https://www.sawstopllc.com/catalogs/specifications.pdf,https://www.industrialdistributor.com/p/tgp2fa,,,25000954,Decking & Railing,Railing & Fence Kits,Fence,PROD-0954,TGP2-FA,TGP2-FA T-Glide Fence Professional,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Saw Stop LLC (SAWST),Saw Stop LLC,,,TGP2-FA,,Decking & Railing > Railing & Fence Kits,Fence TGP2-FA,TGP2-FA T-GLIDE FENCE PROFESSIONAL,The nan Fence is a verified Fence.,[Product Overview] Brand: nan | Product Type: Fence [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,Fence TGP2-FA,[Product Overview] Brand: nan | Product Type: Fence [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,Part Number: TGP2FA,Manufacturer: Saw Stop LLC,Material Composition: Industrial Grade High Speed Steel / Aluminum Oxide,Finish: Corrosion Resistant Coating,Quality Certification: ISO 9001 Certified,,,,,,,,,,,,,,,,,,,,,Fence,Material,Aluminum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sawstopllc.com/products/tgp2fa,,,,,,,,https://www.sawstopllc.com/catalogs/specifications.pdf,https://www.sawstopllc.com/docs/datasheets/tgp2fa.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.sawstopllc.com/products/atgifa,https://www.sawstopllc.com/docs/datasheets/atgifa.pdf,https://www.industrialdistributor.com/p/atgifa,,,,25000955,Decking & Railing,Railing & Fence Kits,Fence,PROD-0955,ATGI-FA,ATGI-FA T-Glide Advanced Fence Industrial,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Saw Stop LLC (SAWST),Saw Stop LLC,,,ATGI-FA,,Decking & Railing > Railing & Fence Kits,Fence ATGI-FA,ATGI-FA T-GLIDE ADVANCED FENCE INDUSTRIAL,The nan Fence is a verified Fence.,[Product Overview] Brand: nan | Product Type: Fence [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,Fence ATGI-FA,[Product Overview] Brand: nan | Product Type: Fence [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,Part Number: ATGIFA,Manufacturer: Saw Stop LLC,Material Composition: Industrial Grade High Speed Steel / Aluminum Oxide,Finish: Corrosion Resistant Coating,Quality Certification: ISO 9001 Certified,,,,,,,,,,,,,,,,,,,,,Fence,Material,Aluminum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sawstopllc.com/products/atgifa,,,,,,,,,https://www.sawstopllc.com/docs/datasheets/atgifa.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.sawstopllc.com/products/atgpfa,https://www.sawstopllc.com/docs/datasheets/atgpfa.pdf,https://www.industrialdistributor.com/p/atgpfa,,,,25000956,Decking & Railing,Railing & Fence Kits,Fence,PROD-0956,ATGP-FA,ATGP-FA T-Glide Advance Fence Professional,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Saw Stop LLC (SAWST),Saw Stop LLC,,,ATGP-FA,,Decking & Railing > Railing & Fence Kits,Fence ATGP-FA,ATGP-FA T-GLIDE ADVANCE FENCE PROFESSIONAL,The nan Fence is a verified Fence.,[Product Overview] Brand: nan | Product Type: Fence [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,Fence ATGP-FA,[Product Overview] Brand: nan | Product Type: Fence [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,Part Number: ATGPFA,Manufacturer: Saw Stop LLC,Material Composition: Industrial Grade High Speed Steel / Aluminum Oxide,Finish: Corrosion Resistant Coating,Quality Certification: ISO 9001 Certified,,,,,,,,,,,,,,,,,,,,,Fence,Material,Aluminum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sawstopllc.com/products/atgpfa,,,,,,,,,https://www.sawstopllc.com/docs/datasheets/atgpfa.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.sawstopllc.com/products/tgi2fa,https://www.sawstopllc.com/docs/datasheets/tgi2fa.pdf,https://www.industrialdistributor.com/p/tgi2fa,,,,25000957,Decking & Railing,Railing & Fence Kits,Fence,PROD-0957,TGI2-FA,TGI2-FA T-Glide Fence Indudtrial,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Saw Stop LLC (SAWST),Saw Stop LLC,,,TGI2-FA,,Decking & Railing > Railing & Fence Kits,Fence TGI2-FA,TGI2-FA T-GLIDE FENCE INDUDTRIAL,The nan Fence is a verified Fence.,[Product Overview] Brand: nan | Product Type: Fence [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,Fence TGI2-FA,[Product Overview] Brand: nan | Product Type: Fence [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,Part Number: TGI2FA,Manufacturer: Saw Stop LLC,Material Composition: Industrial Grade High Speed Steel / Aluminum Oxide,Finish: Corrosion Resistant Coating,Quality Certification: ISO 9001 Certified,,,,,,,,,,,,,,,,,,,,,Fence,Material,Aluminum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sawstopllc.com/products/tgi2fa,,,,,,,,,https://www.sawstopllc.com/docs/datasheets/tgi2fa.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,25000958,,,,PROD-0958,TGI2-T36A,"TGI2-T36A 36"" Table Assembly Industrial",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Saw Stop LLC (SAWST),Saw Stop LLC,,,TGI2-T36A,,,TGI2-T36A,"TGI2-T36A 36"" TABLE ASSEMBLY INDUSTRIAL",The nan nan is a verified nan.,[Product Overview] Brand: nan | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,TGI2-T36A,[Product Overview] Brand: nan | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,36 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saw_Stop_LLC_TGI2_T36A.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,,,,,,25000959,,,,PROD-0959,KPTBPS100A,"KPTBPS100A Kreg 20V Ionic 6-1/2"" Plunge-Cut Track Saw Kit",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kreg Tool Company (KRETO),Kreg Tool Company,Kreg,,KPTBPS100A,,,Kreg  KPTBPS100A,"KPTBPS100A KREG 20V IONIC 6-1/2"" PLUNGE-CUT TRACK SAW KIT",The Kreg nan is a verified nan.,[Product Overview] Brand: Kreg | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,Kreg  KPTBPS100A,[Product Overview] Brand: Kreg | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,6-1/2 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kreg_Tool_Company_KPTBPS100A.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
https://www.dewalt.com/products/dcb606c,https://www.dewalt.com/docs/datasheets/dcb606c.pdf,https://www.industrialdistributor.com/p/dcb606c,,,,25000960,"Building, Decking & Railing Materials",Lumber & Structural Panels,,PROD-0960,DCB606C,DCB606C Dewalt Flexvolt Starter Kit,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Black & Decker/dewlt (2585),Black & Decker/dewlt,DEWALT,,DCB606C,,"Building, Decking & Railing Materials > Lumber & Structural Panels",DEWALT  DCB606C,DCB606C DEWALT FLEXVOLT STARTER KIT,The Dewalt nan is a verified nan.,[Product Overview] Brand: Dewalt | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,DEWALT  DCB606C,[Product Overview] Brand: Dewalt | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dewalt.com/products/dcb606c,,,,,,,,,https://www.dewalt.com/docs/datasheets/dcb606c.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,25000961,,"Building, Decking & Railing Materials",,PROD-0961,BL1850BDC1,BL1850BDC1 Makita Starter Kit,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Makita Usa Inc (5142),Makita Usa Inc,Makita,,BL1850BDC1,,"Building, Decking & Railing Materials",Makita  BL1850BDC1,BL1850BDC1 MAKITA STARTER KIT,The Makita nan is a verified nan.,[Product Overview] Brand: Makita | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,Makita  BL1850BDC1,[Product Overview] Brand: Makita | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Makita_Usa_Inc_BL1850BDC1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
https://www.dewalt.com/products/dcb205c,https://www.dewalt.com/docs/datasheets/dcb205c.pdf,https://www.industrialdistributor.com/p/dcb205c,,,,25000962,"Building, Decking & Railing Materials",Lumber & Structural Panels,,PROD-0962,DCB205C,DCB205C 20V Starter Kit,-- Unbranded --,-- No Unilog Brand --,DEWALT,Black & Decker/dewlt (2585),Black & Decker/dewlt,DEWALT,,DCB205C,,"Building, Decking & Railing Materials > Lumber & Structural Panels",DEWALT  DCB205C,DCB205C 20V STARTER KIT,The nan nan is a verified nan.,[Product Overview] Brand: nan | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,DEWALT  DCB205C,[Product Overview] Brand: nan | Product Type: nan [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dewalt.com/products/dcb205c,,,,,,,,,https://www.dewalt.com/docs/datasheets/dcb205c.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.dewalt.com/products/dcb2108,https://www.dewalt.com/docs/datasheets/dcb2108.pdf,https://www.industrialdistributor.com/p/dcb2108,,,,25000963,Tool Accessories & Attachments,Batteries & Chargers,Battery,PROD-0963,DCB2108,DCB2108 Dewalt 20V 8Ah Battery - Max XR Powerpack,-- Unbranded --,-- No Unilog Brand --,DEWALT,Black & Decker/dewlt (2585),Black & Decker/dewlt,DEWALT,,DCB2108,,Tool Accessories & Attachments > Batteries & Chargers,DEWALT Battery DCB2108,DCB2108 DEWALT 20V 8AH BATTERY - MAX XR POWERPACK,The Dewalt Battery is a verified Battery.,[Product Overview] Brand: Dewalt | Product Type: Battery [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,DEWALT Battery DCB2108,[Product Overview] Brand: Dewalt | Product Type: Battery [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,Battery,Voltage,20 V,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dewalt.com/products/dcb2108,,,,,,,,,https://www.dewalt.com/docs/datasheets/dcb2108.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.dewalt.com/products/dcb21082,https://www.dewalt.com/docs/datasheets/dcb21082.pdf,https://www.industrialdistributor.com/p/dcb21082,,,,25000964,Tool Accessories & Attachments,Batteries & Chargers,Battery Pack,PROD-0964,DCB2108-2,DCB2108-2 Dewalt 20V 8Ah 2pk - Battery Max XR Powerpack,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Black & Decker/dewlt (2585),Black & Decker/dewlt,DEWALT,,DCB2108-2,,Tool Accessories & Attachments > Batteries & Chargers,DEWALT Battery Pack DCB2108-2,DCB2108-2 DEWALT 20V 8AH 2PK - BATTERY MAX XR POWERPACK,The Dewalt Battery Pack is a verified Battery Pack.,[Product Overview] Brand: Dewalt | Product Type: Battery Pack [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,DEWALT Battery Pack DCB2108-2,[Product Overview] Brand: Dewalt | Product Type: Battery Pack [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,Battery Pack,Voltage,20 V,V,Piece Count,2,pcs,Quantity,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,pcs,2.0 per pack,,,,,,,,,,,https://www.dewalt.com/products/dcb21082,,,,,,,,,https://www.dewalt.com/docs/datasheets/dcb21082.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.sencoproductsinc.com/products/vb0212,https://www.sencoproductsinc.com/docs/datasheets/vb0212.pdf,https://www.sencoproductsinc.com/catalogs/specifications.pdf,https://www.industrialdistributor.com/p/vb0212,,,25000965,Tool Accessories & Attachments,Batteries & Chargers,Battery,PROD-0965,VB0212,VB0212 Senco 18V 2.0 AH Lithium Battery,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Senco Products Inc (4650),Senco Products Inc,,,VB0212,,Tool Accessories & Attachments > Batteries & Chargers,Battery VB0212,VB0212 SENCO 18V 2.0 AH LITHIUM BATTERY,The nan Battery is a verified Battery.,[Product Overview] Brand: nan | Product Type: Battery [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,Battery VB0212,[Product Overview] Brand: nan | Product Type: Battery [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,Battery,Voltage,18 V,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sencoproductsinc.com/products/vb0212,,,,,,,,https://www.sencoproductsinc.com/catalogs/specifications.pdf,https://www.sencoproductsinc.com/docs/datasheets/vb0212.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.kregtoolcompany.com/products/bcb2a20a,https://www.kregtoolcompany.com/docs/datasheets/bcb2a20a.pdf,https://www.kregtoolcompany.com/catalogs/specifications.pdf,https://www.industrialdistributor.com/p/bcb2a20a,,,25000966,Tool Accessories & Attachments,Batteries & Chargers,Battery,PROD-0966,BCB2A20A,BCB2A20A Kreg 20V Battery/Charger Starter Kit,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kreg Tool Company (KRETO),Kreg Tool Company,Kreg,,BCB2A20A,,Tool Accessories & Attachments > Batteries & Chargers,Kreg Battery BCB2A20A,BCB2A20A KREG 20V BATTERY/CHARGER STARTER KIT,The Kreg Battery is a verified Battery.,[Product Overview] Brand: Kreg | Product Type: Battery [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,Kreg Battery BCB2A20A,[Product Overview] Brand: Kreg | Product Type: Battery [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,Battery,Voltage,20 V,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.kregtoolcompany.com/products/bcb2a20a,,,,,,,,https://www.kregtoolcompany.com/catalogs/specifications.pdf,https://www.kregtoolcompany.com/docs/datasheets/bcb2a20a.pdf,,,,,,,,,,,,,,,,,,Yes
